"Data Source","World Development Indicators",

"Last Updated Date","2019-04-24",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Australia","AUS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.57900047302246","10.7290000915527","10.8739995956421","9.7189998626709","8.4689998626709","8.50599956512451","8.36200046539307","7.67600011825562","6.87200021743774","6.28299999237061","6.74200010299683","6.36800003051758","5.92899990081787","5.39499998092651","5.03200006484985","4.78200006484985","4.3769998550415","4.23400020599365","5.56099987030029","5.21099996566772","5.08099985122681","5.22399997711182","5.66300010681152","6.07800006866455","6.05600023269653","5.71099996566772","5.5939998626709","5.38700008392334",
"Austria","AUT","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3.42000007629395","3.58999991416931","4.25","3.53500008583069","4.34700012207031","5.2810001373291","5.14900016784668","5.52299976348877","4.69799995422363","4.68699979782104","4.00699996948242","4.84899997711182","4.77899980545044","5.83400011062622","5.62799978256226","5.24300003051758","4.85799980163574","4.12799978256226","5.30100011825562","4.82000017166138","4.56400012969971","4.86499977111816","5.33500003814697","5.61999988555908","5.72300004959106","6.01399993896484","5.49900007247925","4.78599977493286",
"Azerbaijan","AZE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.899999976158142","1.79999995231628","4.5","6.30000019073486","7.19999980926514","8.10000038146973","9.10000038146973","10","10.8999996185303","11.8000001907349","10.8999996185303","10","9.25","8","7.30000019073486","6.61999988555908","6.53999996185303","6.05000019073486","5.73999977111816","5.63000011444092","5.42000007629395","5.19000005722046","4.96999979019165","4.90999984741211","4.96000003814697","5","5","5.21999979019165",
"Burundi","BDI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.55099999904633","1.52799999713898","1.60500001907349","1.82700002193451","1.89199995994568","1.85000002384186","2.01600003242493","1.99500000476837","2.05100011825562","2.10599994659424","2.06200003623962","2.12199997901917","2.06699991226196","2.04500007629395","1.94799995422363","1.79999995231628","1.63999998569489","1.63399994373322","1.79499995708466","1.79999995231628","1.76600003242493","1.71200001239777","1.67400002479553","1.57000005245209","1.59200000762939","1.56599998474121","1.50100004673004","1.52799999713898",
"Belgium","BEL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.98600006103516","6.70100021362305","8.07699966430664","9.64700031280518","9.33899974822998","9.48299980163574","8.95600032806396","9.32299995422363","8.64900016784668","6.58599996566772","6.17700004577637","6.90999984741211","7.67999982833862","7.36299991607666","8.4399995803833","8.24600028991699","7.45800018310547","6.97599983215332","7.90799999237061","8.29199981689453","7.1399998664856","7.54199981689453","8.42500019073486","8.52299976348877","8.48200035095215","7.82999992370605","7.08599996566772","6.32299995422363",
"Benin","BEN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.48099994659424","1.50999999046326","1.55200004577637","1.28600001335144","1.2059999704361","1.15799999237061","1.05999994277954","0.976000010967255","0.875999987125397","0.815999984741211","0.712999999523163","0.689999997615814","0.728999972343445","0.768999993801117","0.805000007152557","0.782999992370605","0.73199999332428","0.787999987602234","0.967000007629395","1.03999996185303","2.64599990844727","2.73499989509583","2.66599988937378","2.54099988937378","2.46300005912781","2.41899991035461","2.1800000667572","2.125",
"Burkina Faso","BFA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.43899989128113","2.41100001335144","2.56800007820129","2.57999992370605","2.55599999427795","2.54399991035461","2.4539999961853","2.44000005722046","2.53299999237061","2.66400003433228","2.77800011634827","2.80900001525879","2.77999997138977","3.39000010490417","4","3.69899988174438","3.29999995231628","3.59400010108948","4.39699983596802","4.90899991989136","5.29300022125244","5.80900001525879","6.27799987792969","6.47900009155273","6.7039999961853","6.36399984359741","6.0149998664856","6.05900001525879",
"Bangladesh","BGD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.20000004768372","2.25300002098084","2.37700009346008","2.44000005722046","2.48000001907349","2.50999999046326","2.68499994277954","2.82999992370605","3.09500002861023","3.26999998092651","3.55100011825562","3.96099996566772","4.32000017166138","4.30200004577637","4.25","3.59100008010864","3.76799988746643","4.0770001411438","5","3.37899994850159","3.71799993515015","4.0479998588562","4.42600011825562","4.41099977493286","4.41599988937378","4.34999990463257","4.37200021743774","4.30800008773804",
"Bulgaria","BGR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1840000152588","12.3489999771118","13.0310001373291","13.5380001068115","13.3369998931885","13.5089998245239","13.6999998092651","12.1999998092651","14.1000003814697","16.2180004119873","19.9209995269775","18.1089992523193","13.7329998016357","12.0369997024536","10.0830001831055","8.95100021362305","6.87799978256226","5.60900020599365","6.81699991226196","10.2790002822876","11.2600002288818","12.2700004577637","12.9409999847412","11.423999786377","9.14299964904785","7.57499980926514","6.16400003433228","5.26100015640259",
"Bahrain","BHR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.97299998998642","1.03299999237061","1.12899994850159","1.13499999046326","1.12800002098083","1.10599994659424","1.08599996566772","1.05999994277954","1.0789999961853","1.05299997329712","1.03100001811981","1.05400002002716","1.06400001049042","1.04100000858307","0.986000001430511","0.904999971389771","0.837999999523163","0.834999978542328","1.06900000572205","1.12999999523163","1.13999998569489","1.20000004768372","1.21599996089935","1.14900004863739","1.07599997520447","1.01300001144409","0.947000026702881","0.962000012397766",
"Bahamas, The","BHS","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","12.1700000762939","14.8100004196167","12.7200002670288","13.8299999237061","10.8299999237061","11.460000038147","9.76000022888184","7.65000009536743","7.44999980926514","7.15299987792969","6.86999988555908","9.05000019073486","10.8400001525879","10.1999998092651","10.1999998092651","7.53999996185303","7.88000011444092","8.18000030517578","14.25","14.539999961853","14.5200004577637","14.0200004577637","16.1800003051758","13.8000001907349","12","12.6999998092651","12.3809995651245","11.8500003814697",
"Bosnia and Herzegovina","BIH","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17.5499992370605","18.3770008087158","19.5139999389648","20.3950004577637","21.2119998931885","21.9270000457764","22.9029998779297","23.6959991455078","25.3110008239746","26.1870002746582","27.128999710083","28.2220001220703","29.0300006866455","29.8659992218018","30.4899997711182","31.1100006103516","28.9839992523193","23.4050006866455","24.068000793457","27.3120002746582","27.5820007324219","28.0100002288818","27.4500007629395","27.5170001983643","27.6499996185303","25.4099998474121","20.4699993133545","20.8390007019043",
"Belarus","BLR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.600000023841858","3.09999990463257","8.5","12.8000001907349","17.7000007629395","24.3999996185303","17.1000003814697","14","12.8000001907349","11.9420003890991","11.3140001296997","10.8929996490479","10.1499996185303","9.27200031280518","8.53499984741211","7.60500001907349","6.7810001373291","6.12200021743774","6.09999990463257","6.06099987030029","6.07499980926514","6.03800010681152","5.93499994277954","5.89300012588501","5.91300010681152","5.84000015258789","5.65000009536743","5.70800018310547",
"Belize","BLZ","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.07400035858154","9.61699962615967","9.77999973297119","11.1000003814697","12.4799995422363","13.8199996948242","12.6800003051758","14.3100004196167","12.8400001525879","10.5590000152588","9.06999969482422","10.039999961853","10.503999710083","10.7980003356934","10.9099998474121","9.39000034332275","8.51000022888184","8.18000030517578","10.1149997711182","11.6590003967285","12.7580003738403","14.2700004577637","11.6999998092651","11.5699996948242","9.97000026702881","7.90999984741211","9","9.36800003051758",
"Bermuda","BMU","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Bolivia","BOL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.89000010490417","2.88100004196167","3.15000009536743","3.28999996185303","3.28900003433228","3.29699993133545","3.28099989891052","3.18400001525879","3.3529999256134","3.3659999370575","3.41799998283386","3.46000003814697","3.50300002098084","3.46199989318848","3.25600004196167","2.98799991607666","2.72300004959106","2.6029999256134","2.86299991607666","2.57699990272522","2.21900010108948","2.04800009727478","2.39400005340576","2.00699996948242","3.06599998474121","3.05599999427795","3.23300004005432","3.25799989700317",
"Brazil","BRA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.26000022888184","6.42000007629395","6.03000020980835","6.09800004959106","6.42000007629395","7.25299978256226","8.15799999237061","9.42300033569336","10.2080001831055","9.89400005340576","9.60999965667725","9.37100028991699","9.99100017547607","9.10499954223633","9.56799983978271","8.63899993896484","8.32699966430664","7.34299993515015","8.52200031280518","7.72599983215332","6.91699981689453","7.19299983978271","6.9850001335144","6.67000007629395","8.4370002746582","11.6090002059937","12.8269996643066","12.543999671936",
"Barbados","BRB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.4930000305176","22.9400005340576","24.5400009155273","22.9799995422363","19.6599998474121","14.710000038147","14.6099996566772","12.3999996185303","10.6099996566772","9.35000038146973","9.85000038146973","10.3199996948242","11","9.56999969482422","9.07999992370605","8.72999954223633","7.40999984741211","8.11999988555908","10.0200004577637","10.6899995803833","11.1899995803833","11.5900001525879","11.5500001907349","12.1700000762939","11.3500003814697","9.72000026702881","9.48700046539307","9.56799983978271",
"Brunei Darussalam","BRN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.69999980926514","4.90500020980835","5.17500019073486","5.26800012588501","5.33799982070923","5.37599992752075","5.41800022125244","5.44799995422363","5.57200002670288","5.59999990463257","5.63399982452393","5.77199983596802","5.88100004196167","5.91499996185303","5.86899995803833","5.74300003051758","5.62400007247925","5.69700002670288","6.42399978637695","6.65799999237061","6.71999979019165","6.89699983596802","7.02899980545044","6.96500015258789","7.75600004196167","8.55900001525879","9.31599998474121","9.22399997711182",
"Bhutan","BTN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.29499995708466","1.21599996089935","1.30400002002716","1.26900005340576","1.32599997520447","1.3309999704361","1.41100001335144","1.39999997615814","1.39999997615814","1.70799994468689","1.89999997615814","1.86600005626678","1.79999995231628","2.49000000953674","3.09999990463257","3.13000011444092","3.70000004768372","3.46600008010864","3.96000003814697","3.3199999332428","3.23000001907349","2.04999995231628","2.86999988555908","2.63000011444092","2.45000004768372","2.33899998664856","2.17000007629395","2.19700002670288",
"Botswana","BWA","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","13.8199996948242","15.8660001754761","18.5830001831055","21.2000007629395","21.3880004882813","21.5799999237061","21.6480007171631","20.8600006103516","18.9290008544922","15.8800001144409","18.5400009155273","21.2029991149902","23.7999992370605","21.6840000152588","19.8320007324219","17.7999992370605","16.628999710083","15.9300003051758","16.1690006256104","17.8600006103516","17.7700004577637","17.9130001068115","18.2859992980957","18.2229995727539","17.9559993743896","17.9489994049072","17.6310005187988","17.9409999847412",
"Central African Republic","CAF","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.74100017547607","6.83599996566772","7.11999988555908","7.23699998855591","7.18400001525879","7.5310001373291","7.6269998550415","7.47100019454956","7.60900020599365","7.59100008010864","7.59700012207031","7.68100023269653","7.71700000762939","7.59999990463257","7.32999992370605","6.95900011062622","6.60599994659424","6.38899993896484","6.87200021743774","6.92600011825562","7.0019998550415","6.91800022125244","6.89499998092651","6.90100002288818","6.75400018692017","6.64699983596802","6.44700002670288","6.48299980163574",
"Canada","CAN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3159999847412","11.1969995498657","11.3769998550415","10.3950004577637","9.48900032043457","9.61999988555908","9.10099983215332","8.27799987792969","7.58300018310547","6.8289999961853","7.2189998626709","7.66499996185303","7.57399988174438","7.18499994277954","6.75799989700317","6.32000017166138","6.03599977493286","6.13700008392334","8.3439998626709","8.05599975585938","7.51100015640259","7.29199981689453","7.07399988174438","6.91400003433228","6.9060001373291","6.99900007247925","6.34000015258789","5.92000007629395",
"Central Europe and the Baltics","CEB","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","9.50098243288152","9.86660437760106","11.1815867646885","11.2908150199188","10.8670912105897","10.1379615385677","9.15906235066561","8.95127113603415","10.3847571883112","12.4356268798349","13.2291481753855","13.7448239189522","12.9601932984177","12.9367945952353","12.056483005865","10.1059573819756","7.80913834818808","6.60450316075799","8.48807299189933","9.89987927604531","9.78945752628143","9.97836164660574","10.0460739565888","8.95168453392107","7.81630304845494","6.48852931115477","5.29368556048706","4.32997570565973",
"Switzerland","CHE","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.77699995040894","2.81100010871887","3.71700000762939","3.87899994850159","3.32699990272522","3.70499992370605","4.2039999961853","3.59699988365173","3.14499998092651","2.66599988937378","2.49000000953674","2.92400002479553","4.11600017547607","4.31599998474121","4.43699979782104","4","3.65199995040894","3.34999990463257","4.11600017547607","4.80700016021729","4.40799999237061","4.4850001335144","4.74700021743774","4.82600021362305","4.80100011825562","4.91800022125244","4.79699993133545","4.88299989700317",
"Channel Islands","CHI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.58799982070923","7.78299999237061","8.07100009918213","8.08800029754639","8.06900024414063","8.00399971008301","7.94500017166138","7.86800003051758","7.92600011825562","7.84700012207031","7.77799987792969","7.84999990463257","7.88100004196167","7.81199979782104","7.63600015640259","7.35599994659424","7.09200000762939","7.0789999961853","7.89599990844727","8.07600021362305","8.03800010681152","8.13899993896484","8.1850004196167","7.99300003051758","7.77699995040894","7.57499980926514","7.34700012207031","7.28800010681152",
"Chile","CHL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.23000001907349","4.34999990463257","4.48999977111816","5.86999988555908","4.69999980926514","7.41400003433228","7.13600015640259","7.30700016021729","11.1579999923706","10.4910001754761","10.3900003433228","10.1680002212524","9.76500034332275","10.1619997024536","9.34000015258789","9.02400016784668","8.42700004577637","9.28499984741211","11.3129997253418","8.42399978637695","7.3439998626709","6.65899991989136","6.21400022506714","6.66499996185303","6.50799989700317","6.73799991607666","6.95800018310547","7.22300004959106",
"China","CHN","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.40000009536743","2.40000009536743","2.70000004768372","2.90000009536743","3","3.09999990463257","3.20000004768372","3.20000004768372","3.29999995231628","3.29999995231628","3.79999995231628","4.19999980926514","4.59999990463257","4.5","4.5","4.40000009536743","4.30000019073486","4.59999990463257","4.69999980926514","4.5","4.5","4.59999990463257","4.59999990463257","4.59999990463257","4.59999990463257","4.5","4.40000009536743","4.41699981689453",
"Cote d'Ivoire","CIV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","6.56799983978271","6.69999980926514","5.9980001449585","5.06300020217896","4.09999990463257","4.19799995422363","4.09999990463257","4.09999990463257","4.46199989318848","4.67199993133545","4.94199991226196","5.36999988555908","5.45699977874756","5.63100004196167","5.67199993133545","5.69399976730347","5.56099987030029","5.60799980163574","6.49300003051758","6.75","7.29199981689453","7.22300004959106","4.25400018692017","3.66000008583069","3.11299991607666","2.59899997711182","2.48799991607666","2.48000001907349",
"Cameroon","CMR","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","7.25799989700317","7.43599987030029","7.73699998855591","7.9060001373291","8.02200031280518","8.0600004196167","8.04100036621094","8.0310001373291","8.12399959564209","7.61800003051758","7.46000003814697","6.81899976730347","6.08900022506714","5.11600017547607","4.40000009536743","3.67000007629395","3.06299996376038","3.10899996757507","3.69300007820129","4.1100001335144","3.99300003051758","3.84500002861023","3.74200010299683","3.53399991989136","3.53900003433228","3.47099995613098","3.35899996757507","3.36100006103516",
"Congo, Dem. Rep.","COD","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.54099988937378","2.40700006484985","2.74799990653992","3.02900004386902","3.01200008392334","2.51600003242493","2.45499992370605","2.44600009918213","3.08200001716614","3.04800009727478","3.06399989128113","3.09699988365173","3.06200003623962","2.93499994277954","2.84899997711182","2.90400004386902","2.98399996757507","3.17000007629395","3.66899991035461","3.94600009918213","4.2979998588562","4.4850001335144","4.42999982833862","4.16099977493286","4.17399978637695","4.29500007629395","4.10200023651123","4.15500020980835",
"Congo, Rep.","COG","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","20.3330001831055","20.4479999542236","20.4839992523193","18.9179992675781","20.0310001373291","20.0279998779297","20.44700050354","20.5900001525879","20.1879997253418","20.1599998474121","20.0319995880127","20.5219993591309","20.3460006713867","20.2119998931885","19.7959995269775","18.2360000610352","16.4419994354248","16.1110000610352","16.1000003814697","14.1490001678467","11.960000038147","10","10.0290002822876","9.57600021362305","9.75899982452393","9.70899963378906","10.1560001373291","10.3819999694824",
"Colombia","COL","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.1199998855591","9.4399995803833","7.80000019073486","8.25","8.72000026702881","11.8100004196167","12.1400003433228","15","20.0599994659424","20.5200004577637","15.039999961853","15.6330003738403","14.1890001296997","13.7170000076294","11.8699998855591","11.5069999694824","11.2040004730225","11.2729997634888","12.0659999847412","10.9840002059937","10.1110000610352","9.73999977111816","9.05200004577637","8.57199954986572","8.29899978637695","8.69200038909912","8.87199974060059","9.0930004119873",
"Comoros","COM","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","4.14699983596802","4.15500020980835","4.36700010299683","4.27299976348877","4.4689998626709","4.62099981307983","4.6100001335144","4.5460000038147","4.72200012207031","4.66599988937378","4.64400005340576","4.70599985122681","4.67199993133545","4.57100009918213","4.48299980163574","4.19799995422363","3.92400002479553","3.78600001335144","4.19700002670288","4.23099994659424","4.24900007247925","4.19899988174438","4.15000009536743","4.07499980926514","3.99000000953674","3.85199999809265","3.69600009918213","3.71000003814697",
"Cabo Verde","CPV","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10.3229999542236","10.46399974823","10.8319997787476","10.8420000076294","11.1009998321533","11.1420001983643","11.1940002441406","11.4540004730225","11.6549997329712","11.7279996871948","11.6969995498657","11.7150001525879","11.8129997253418","11.3590002059937","11.2340002059937","10.9650001525879","10.1059999465942","9.96100044250488","10.6400003433228","10.6700000762939","10.9759998321533","11.6020002365112","12.1120004653931","11.9930000305176","12.1140003204346","12.3120002746582","12.2410001754761","12.2760000228882",
"Costa Rica","CRI","Unemployment, total (% of total labor force) (modeled ILO estimate)","SL.UEM.TOTL.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","5.3730001449585","3.92700004577637","3.9539999961853","4.04500007629395","5.17600011825562","6.16200017929077","5.68100023269653","5.3270001411438","5.89499998092651","5.08199977874756","5.91499996185303","6.33400011062622","6.55800008773804","6.39099979400635","6.57100009918213","5.73999977111816","4.48999977111816","4.7810001373291","7.71299982070923","7.1710000038147","10.1389999389648","9.78400039672852","8.76799964904785","9.05900001525879","8.99899959564209","8.59799957275391","8.14200019836426","8.12800025939941",
